trial,makespan,execution_time,initial_temp,cooling_rate,max_iterations,min_temp
2,258,38.33140754699707,1000,0.9,500,0.1
0,258,31.42888855934143,1000,0.9,500,1.0
1,258,31.842268228530884,1000,0.9,500,1.0
2,258,31.962111949920654,1000,0.9,500,1.0
0,258,26.659501552581787,1000,0.9,500,5.0
1,258,26.548728704452515,1000,0.9,500,5.0
2,258,26.514026641845703,1000,0.9,500,5.0
0,258,39.00123047828674,1000,0.9,700,0.1
1,258,38.481088161468506,1000,0.9,700,0.1
2,258,38.13302564620972,1000,0.9,700,0.1
0,258,31.454920291900635,1000,0.9,700,1.0
1,258,31.23549509048462,1000,0.9,700,1.0
2,258,31.402946710586548,1000,0.9,700,1.0
0,258,26.32145047187805,1000,0.9,700,5.0
1,258,26.46422028541565,1000,0.9,700,5.0
2,258,26.54300045967102,1000,0.9,700,5.0
0,258,38.10216188430786,1000,0.95,100,0.1
1,258,38.41127920150757,1000,0.95,100,0.1
2,258,38.695637226104736,1000,0.95,100,0.1
0,258,31.259740591049194,1000,0.95,100,1.0
1,258,31.17785334587097,1000,0.95,100,1.0
2,258,31.44344997406006,1000,0.95,100,1.0
0,258,26.321004152297974,1000,0.95,100,5.0
1,258,26.309380769729614,1000,0.95,100,5.0
2,258,26.0958411693573,1000,0.95,100,5.0
0,258,38.0396089553833,1000,0.95,300,0.1
1,258,37.966228723526,1000,0.95,300,0.1
2,258,38.30754995346069,1000,0.95,300,0.1
0,258,31.25540280342102,1000,0.95,300,1.0
1,258,31.4733304977417,1000,0.95,300,1.0
2,258,31.257946014404297,1000,0.95,300,1.0
0,258,26.373827934265137,1000,0.95,300,5.0
1,258,26.28863549232483,1000,0.95,300,5.0
2,258,26.154772520065308,1000,0.95,300,5.0
0,258,38.186968088150024,1000,0.95,500,0.1
1,258,38.527958393096924,1000,0.95,500,0.1
2,258,38.534929275512695,1000,0.95,500,0.1
0,258,31.279584407806396,1000,0.95,500,1.0
1,258,31.043829679489136,1000,0.95,500,1.0
2,258,31.422417163848877,1000,0.95,500,1.0
0,258,26.126785039901733,1000,0.95,500,5.0
1,258,26.373723030090332,1000,0.95,500,5.0
2,258,26.106244325637817,1000,0.95,500,5.0
0,258,38.17386293411255,1000,0.95,700,0.1
1,258,38.23409819602966,1000,0.95,700,0.1
2,258,38.03053569793701,1000,0.95,700,0.1
0,258,31.646564722061157,1000,0.95,700,1.0
1,258,31.208733797073364,1000,0.95,700,1.0
