trial,makespan,execution_time,initial_temp,cooling_rate,max_iterations,min_temp
1,449,75.89219355583191,5000,0.99,500,1.0
2,449,76.6285240650177,5000,0.99,500,1.0
0,449,74.78225374221802,5000,0.99,500,5.0
1,449,76.23138046264648,5000,0.99,500,5.0
2,449,74.60101866722107,5000,0.99,500,5.0
0,449,74.11416244506836,5000,0.99,700,0.1
1,449,72.16703295707703,5000,0.99,700,0.1
2,449,70.84674453735352,5000,0.99,700,0.1
0,449,67.26551175117493,5000,0.99,700,1.0
1,449,66.25250601768494,5000,0.99,700,1.0
2,449,65.81642436981201,5000,0.99,700,1.0
0,449,63.350913524627686,5000,0.99,700,5.0
1,449,51.373016119003296,5000,0.99,700,5.0
2,449,50.89242076873779,5000,0.99,700,5.0
